party,content,target,stance
nor: Christian People’s Party,Utdanning og rekruttering av innvandrere innen det offentlige og andre viktige stillinger i samfunnet vil gi synlige forbilder for unge mennesker og innvandringsmiljøene.,Integration,FAVOR
nor: Norwegian Labour Party,bedre rammebetingelsene for samiske kunstnere og kulturutøvere,Integration,FAVOR
dnk: Socialist People’s Party,Retfærdige  krav  til  integrationen,Integration,FAVOR
deu: Social Democratic Party of Germany,Flüchtlinge und Zuwanderer sind unterschiedliche Personengruppen,Immigration,NONE
aut: Austrian People’s Party,sondern auch die kulturelle Identität unseres Landes verteidigen.,Immigration,AGAINST
aut: Austrian People’s Party,Österreich.,Immigration,FAVOR
dnk: Radical Party,Radikale Venstre vil gøre det lettere for de dygtigste udlændinge at lægge vejen forbi Danmark.,Immigration,NONE
fin: Christian Democrats in Finland,Pakolaispolitiikkamme tulee olla ihmisarvoa kunnioittavaa ja harkittua.,Immigration,FAVOR
che: Swiss People’s Party,weniger Asylrechtsmissbrauch und Zuwanderung zum Sozialsystem;,Immigration,AGAINST
dnk: Danish People’s Party,Derfor har DF  forbedret den såkaldte repatrieringsydelse - og den har virkelig  hjulpet.,Immigration,AGAINST
deu: Alliance‘90/Greens,Deutschland ist schon lange ein Einwanderungsland,Immigration,FAVOR
che: Green Party of Switzerland,"Niemand soll wegen des Geschlechts, der ethnischen Herkunft, der Religion oder Weltanschauung, der sexuellen Identität, des Alters oder wegen Behinderung benachteiligt werden.",Integration,FAVOR
dnk: Liberals,"Nu er langt flere indvandrere i uddannelse og arbejde, og 7 ud af 10 føler sig godt integrerede.",Integration,FAVOR
fin: National Coalition,Humanitaarinen maahanmuutto tulee kuitenkin mitoittaa Suomen valmiuksiin kotouttaa tulijat huolella.,Integration,FAVOR
esp: United Left,"El actual marco normativo de la extranjería, a pesar de la retórica oficial, niega derechos básicos, dificulta el acceso a la documentación e impone un régimen sancionador represivo, que está generando que una parte creciente de nuestra sociedad se encuentre al margen del ejercicio de derechos humanos más elementales.",Integration,NONE
deu: Christian Democratic Union/C.Social Union ,"Die vier nationalen Minderheiten in Deutschland – Dänen, Sorben, Friesen, deutsche Sinti und Roma – gehören mit ihren Traditionen ebenso wie die niederdeutsche Sprache zur kulturellen Vielfalt unseres Landes, die es zu bewahren gilt.",Integration,FAVOR
nor: Norwegian Labour Party,styrke saksbehandlingskapasiteten og redusere saksbehandlingstiden i UDI,Immigration,AGAINST
aut: Alliance for the Future of Austria,Wir wollen:,Immigration,FAVOR
dnk: Liberals,Regeringen har også taget en række initiativer for at forbedre integrationen og skaffe arbejde og uddannelse til indvandrere. Bl.a. følgende:,Integration,FAVOR
swe: Christian Democratic Community Party ,Du får frihet men också förmåga att hantera det oväntade.,Integration,FAVOR
che: Swiss People’s Party,"verlangt ein kurzes Verfahren, welches das Interesse  der einheimischen Bevölkerung im Auge behält.",Immigration,AGAINST
che: Swiss People’s Party,So  wird immer wieder auch Kriminellen und Gewalttätigen Auf-enthalt gewährt.,Immigration,AGAINST
dnk: Christian People’s Party,"Kristendemokraterne lægger  vægt på, at familien i højere  grad bliver inddraget som en  enhed i integrationsarbejdet.",Integration,FAVOR
deu: Party of Democratic Socialism,"Kein Mensch darf in Länder abgeschoben werden, in denen Gefahr für Leib, Leben und seelische Integrität besteht",Immigration,FAVOR
deu: Alliance‘90/Greens,"Deswegen wollen wir, dass Menschen ohne Aufenthaltsrecht Zugang zu medizinischer Grund- und Notfallversorgung erhalten und ihre Kinder ungehindert Kindergärten und Schulen besuchen können.",Integration,FAVOR
dnk: Social Democratic Party,- og skal ikke blive - et multietnisk samfund.,Integration,AGAINST
deu: Free Democratic Party,"Es ist nicht weiter hinnehmbar, den tatsächlichen Zuzug von Menschen aus dem Ausland nur über ausländer- und asylrechtliche Instrumentarien regeln zu wollen.",Immigration,AGAINST
deu: The Left,Wir suchen den Dialog mit muslimischen und jüdischen Gemeinden und Vereinen und stellen uns gemeinsam gegen antimuslimischen Rassismus und Antisemitismus.,Integration,FAVOR
swe: Christian Democratic Community Party ,Sverige ska vara ett öppet land för människor som flyr från förtryck och förföljelse.,Immigration,FAVOR
aut: The Greens,Die Große Koalition hat Menschenrechte teilbar gemacht,Integration,AGAINST
esp: United Left,"el desarrollo del Estado social y sus contenidos democráticos y participativos en el sistema político constitucional, al respeto y garantía de la diversidad, de la realidad plurilíngüe y pluricultural,",Integration,FAVOR
nld: Reformed Political Party,Daarnaast moeten er  middelen gereserveerd worden om ook oudkomers met een achterstand alsnog een inburgeringcursus te laten volgen.,Integration,FAVOR
aut: The Greens,Wir Grüne wollen den so genannten Integrationsvertrag durch das Recht auf Integrationsbegleitung ersetzen.,Integration,FAVOR
che: Christian Social Party,Andererseits sind ausländische Jugendliche weiterhin Diskriminierungen ausgesetzt.,Integration,NONE
dnk: Social Democratic Party,Den opgave har regeringen svigtet.,Immigration,FAVOR
deu: Christian Democratic Union/C.Social Union ,"Wir beabsichtigen, im Rahmen einer Reform des Staatsangehörigkeitsrechts als Ab­schluß erfolgreicher Integration weitere Erleichterungen beim Erwerb der deutschen Staatsangehörigkeit zu gewähren",Integration,FAVOR
deu: Free Democratic Party,"Inbegriff der Integration ist das Zusammenleben der Deutschen mit den zugewanderten Menschen, nicht nur das Nebeneinanderleben.",Integration,FAVOR
nld: Christian Union,Vluchtelingen worden niet teruggestuurd als dat gevaar voor leven of vrijheid oplevert.,Immigration,FAVOR
esp: United Left,de asistencia a inmigrantes.,Immigration,FAVOR
dnk: Radical Party,"Danmark mister dermed mere og mere indflydelse på EU’s lovgivning samtidig med, at Danmark er afhængig af de fælles tiltag.",Immigration,FAVOR
aut: Alliance for the Future of Austria,"Österreich den Österreichern heißt für uns auch, dass die schulische Entwicklung unserer Kinder nicht durch einen zu hohen Ausländeranteil an unseren Schulen behindert werden darf.",Integration,AGAINST
swe: Liberal People’s Party,idag tycks rätt många föredra att lära sig svenska på egen hand.,Integration,FAVOR
nld: Reformed Political Party,Hun lot raakt ons.,Immigration,FAVOR
nld: Christian Union,Die inburgering houdt niet op bij het afleggen van een examen; ook daarna moet participatie van nieuwkomers gestimuleerd blijven worden.,Integration,FAVOR
aut: The Greens,und in der Gesellschaft.,Integration,NONE
aut: Alliance for the Future of Austria,Damit Zuwanderung in einem für die soziale Sicherheit notwendigen und erforderlichen Ausmaß stattfindet.,Immigration,NONE
aus: Katter's Australian Party,"Firstly, the risk to life in making the perilous journey to Australia in barely seaworthy vessels is profound and unacceptable to both the migrants and the defence personnel deployed to intercept them.",Immigration,AGAINST
aut: Austrian Freedom Party,bzw. ihre Position am Arbeitsmarkt zu verbessern und sich zügiger in ihr Umfeld zu integrieren.,Integration,FAVOR
nld: Green Left,Te veel vrouwen worden veroordeeld tot een geïsoleerd bestaan door orthodoxe geloofsopvattingen of door de voorkeur van sommige mannen voor een afhankelijke echtgenote.,Integration,AGAINST
nor: Christian People’s Party,"Den gode skole vektlegger lærelyst og mestring, og arbeider ut fra et bredt kompetansesyn og danningsmandat, i tråd med Unescos fire søyler for livslang læring: Elevene må lære å kunne, å gjøre, å være og å leve sammen.",Integration,FAVOR
dnk: Social Democratic Party,Vi har også kunnet tale med mennesker om deres hverdag.,Integration,FAVOR
can: Quebec Bloc,"D'autre part, dans les informations qu'il offre à ceux et celles qui veulent s'établir chez nous, il présente le Québec comme une seule région, faisant fi de la diversité québécoise.",Integration,NONE
nld: Democrats‘66,> Werkvergunningen aan diegenen die aan onze economie een bijdrage kunnen leveren moeten soepeler worden afgegeven.,Immigration,FAVOR
deu: Alliance‘90/Greens,Flüchtlinge aus Seenot rettet,Immigration,FAVOR
aut: Alliance for the Future of Austria,o   Verpflichtende Vorschule für Migrantenkinder,Integration,AGAINST
nld: Christian Union,Asielzoekers behoren zo snel mogelijk te weten waar zij aan toe zijn.,Immigration,FAVOR
fin: Finnish Rural Party,"Jatkuva mekkalointi Euroopan kaupunkien maahanmuuttajalähiöissä kertoo, mikä Suomea nykymenolla odottaa.",Integration,AGAINST
nld: Labour Party,"Restrictief daar waar de spankracht van onze samenleving, of van buurten, wijken en voorzieningen in het geding is.",Immigration,AGAINST
esp: Popular Party,Garantizaremos siempre el respeto a los Derechos Humanos y a la dignidad de las personas con independencia de su situación legal o administrativa.,Immigration,FAVOR
irl: Green Party,amend the Irish Nationality and Citizenship Act 2001 pertaining to marriage (i.e. provide for long-term residency while waiting for citizenship);,Integration,FAVOR
deu: Christian Democratic Union/C.Social Union ,Wir wollen zusammen mit den Vertriebenen und ihren Verbänden das Kulturerbe der historischen deutschen Ost-und Siedlungsgebiete als festen Bestandteil der deutschen Kulturnation und Teil der europäischen Identität verankern.,Integration,FAVOR
deu: Alliance‘90/Greens,"Deutschkurse im Inland für alle Interessierten öffnen,",Integration,FAVOR
deu: Alliance‘90/Greens,Für sie ist Deutschland zur Heimat geworden,Integration,FAVOR
nor: Conservative Party,"e tablere forvaringsordninger for asylsøkere som begår kriminelle handlinger, inntil asylsøknaden er ferdigbehandlet.",Immigration,AGAINST
nor: Christian People’s Party,En vellykket integrering er også avhengig av at innvandrere får en balansert forståelse av plikter og rettigheter i samfunnet.,Integration,FAVOR
swe: Moderate Coalition Party,och språkkunskaper i centrum.,Integration,FAVOR
nor: Progress Party,5.At de som kommer til Norge som  resultat av familiegjenforening ikke  gis rett til ny eller videre familie-gjenforening.,Immigration,AGAINST
aus: National Country Party,The ratio of domestic to international visitors in the regions is as high as 19:1,Immigration,NONE
aut: Austrian Freedom Party,denen aufgrund der Genfer Flüchtlingskonvention ein Sonderstatus einzuräumen ist.,Immigration,FAVOR
aut: Austrian People’s Party,"Bei Asyl-Missbrauch,",Immigration,AGAINST
nld: Socialist Party,Ter verbetering van de positie van naar Nederland teruggekeerde emigranten met een onvolledige AOW-opbouw vervalt de vermogenstoets voor aanvullende bijstand.,Integration,FAVOR
deu: Alliance‘90/Greens,"Wir wollen eine gemeinsame Grenzpolitik der EU, welche die rechtlichen Normen Europas wahrt, die Menschenrechte garantiert, das Recht auf Asyl durchsetzt,",Immigration,FAVOR
nld: People’s Party for Freedom and Democracy ,"Stapeling van procedures leidt tot onzekerheid,",Immigration,AGAINST
nld: Democrats‘66,Daar tref je mensen met andere omgangsvormen.,Integration,NONE
fin: Finnish Rural Party,"Perussuomalaisten mielestä Suomen tulee ottaa käyttöön pikakäännytys, jossa ilmeisen perusteettomat (esimerkiksi toisen EU-maan kansalaisen tekemät) turvapaikkahakemukset käsitellään ja hylätään 24 tunnin aikana ja käännytys pannaan toimeen välittömästi.",Immigration,AGAINST
nor: Conservative Party,Mangfoldet øker gjennom vår kontakt med andre kulturer.,Integration,FAVOR
deu: Alliance‘90/Greens,die Abschiebehaft so weit wie möglich vermeiden.,Integration,FAVOR
aus: Liberal Party of Australia,It is through such people-to-people schemes that deeper engagement and closer ties with the countries in our region can be developed,Immigration,FAVOR
deu: Social Democratic Party of Germany,Viele dieser Kinder sind in unserem Bildungssystem immer noch erheblich benachteiligt.,Integration,FAVOR
nld: Christian Union,Misbruik van grondwettelijke vrijheden is niet geoorloofd.,Integration,AGAINST
esp: Canarian Coalition,"Se creen y ﬁnancien por el Gobierno de España, en colaboración con las Comunidades Autónomas, casas de acogida para emigrantes españoles mayores y sin recursos que carezcan de un hogar para vivir.",Integration,FAVOR
deu: The Left,und Rückkehrrecht für ins Ausland zwangsverschleppte Frauen einführen;,Immigration,FAVOR
deu: Social Democratic Party of Germany,Die Leistungen für Asylbewerber werden wir nach den Vorgaben des Bundesverfassungsgerichts reformieren,Integration,FAVOR
nor: Christian People’s Party,"Det må i sterkere grad fokuseres på ressursene hvert individ representerer, i stedet for å problematisere en hel gruppe.",Integration,FAVOR
deu: The Left,"Internationale Vergleiche wie die PISA-Studie zeigen, dass Grundkompetenzen wie Lesen und Verstehen bei einem Teil der Jugendlichen nur unzureichend entwickelt sind.",Integration,NONE
deu: Christian Democratic Union/C.Social Union ,"Bürokratische Hindernisse, die diesen Zielen entgegenstehen, wollen wir weiter abbauen.",Immigration,FAVOR
esp: Spanish Socialist Workers’ Party,"Apoyaremos, mediante un plan específico de carácter estatal y en colaboración con las Comunidades Autónomas, los procesos de retorno de los españoles residentes en el exterior y sus familias,",Immigration,FAVOR
deu: Alliance‘90/Greens,"Denn die Kinder, Enkel und Urenkel der ersten Einwanderer-Generation müssen nicht „integriert“ werden.",Integration,FAVOR
deu: Christian Democratic Union/C.Social Union ,Integration muß bewußt gewollt und auch angestrebt sein,Integration,FAVOR
esp: Canarian Coalition,Coalición Canaria-Partido Nacionalista Canario-Partido de Independientes de Lanzarote sigue defendiendo la necesidad de que la Ley Electoral prevea una representación parlamentaria propia de los emigrantes españoles.,Integration,FAVOR
nld: Socialist Party,"Verplichte taaltrajecten voor uitkeringsgerechtigden horen flexibel te zijn, zodat mensen die werk vinden, door kunnen gaan met Nederlands leren.",Integration,FAVOR
can: Conservative Party of Canada,"• faisant de nouveaux investissements dans la gestion des terres des Premières nations, permettant à ces dernières de promouvoir le développement des terres et des ressources de leurs réserves - une politique qui a déjà entraîné de nouveaux investissements dans les terres des réserves et plus de possibilités d'emploi pour les Autochtones et les non-Autochtones;",Integration,FAVOR
